date,ws_max,ws_mean,blh_mean,blh_min,rh_mean,t2m_mean,sp_mean,tcwv_mean,sm_mean,soilt_mean,ustar_max,wind_n_mean,wind_e_mean,northerly_frac,precip_sum,precip_7d
2013-01-01,0.5,0.38995223322617434,810.6841983831736,328.2664522574278,22.02055392700865,296.1019972000316,100061.18313328404,19.93819881934134,0.11226704896291519,288.5597533123353,0.06294621164805071,0.5239774779267922,0.8873903002353822,0.4994699909136783,0.00036797696744880217,0.0
2013-01-02,2.3613975091185235,1.533880740030892,1216.5923379468757,480.66420118485894,33.6002668102254,298.7466461199345,100811.4219339693,15.510878330691513,0.09966399341372263,294.05727257085243,0.20251010685103496,-0.6595027339712329,-0.9314284874586221,0.4861651223752881,4.0015993659165295e-06,0.00036797696744880217
2013-01-03,0.5,0.31804062667644384,308.9757827234448,77.96167820412637,30.752304822748602,299.2627420981777,101174.19954653522,17.07932148322334,0.09989156461417353,292.4352067942055,0.052003818501188466,-0.7333907474729746,-0.8725075189922841,0.48963150861747456,0.00037319914227189994,0.0003719785668147187
2013-01-04,0.5,0.3758188639550032,382.9616158146629,110.58498355130521,33.28519923558276,295.29793934789564,99603.94312581986,21.313598088348044,0.11948607054573421,289.21279664625905,0.0505730993323219,-1.5984209480114464,-2.6861346512132314,0.3834077423007114,0.0039961410709767374,0.0007451777090866187
2013-01-05,5.075000819451216,3.1163516396546287,1485.286736355354,735.8098794036716,21.11315938080984,299.2224366920631,101254.2275162984,12.510485425122845,0.09830090892407434,297.20630495816494,0.4232417249486873,0.2057130999365102,4.212123014413154,0.5507060695048993,0.001310450878138924,0.004741318780063356
2013-01-06,4.845819246754726,2.8304562941619515,1572.1120754682781,759.8204910587918,22.652497066292483,297.9814280403527,101589.32600948092,13.050961543884542,0.0939881461723618,293.975237456639,0.40048186686635917,2.5307637742994884,-0.14588176574030823,0.6368258978519712,0.0010343938522367894,0.00605176965820228
2013-01-07,7.998447512116331,5.478921769744818,1736.740500232901,743.8285740788392,26.898129973191832,292.86873057788466,100286.46997227911,15.413473731856154,0.08947330104044382,285.17055767432277,0.6484853827681976,1.8217284691266644,-0.9101517421893854,0.4906081863990502,0.0006623867411875068,0.00708616351043907
2013-01-08,3.8301165216145394,2.577543459001851,1259.090843859536,335.62598120798054,16.999543227668717,297.30000252183606,100347.89248617158,19.357355188604163,0.11517302180271777,289.8239718678142,0.3208506135357245,-1.1429875512873848,1.1343036006210294,0.6099770161366811,0.0009950068654200435,0.007748550251626577
2013-01-09,3.390999299310695,2.4848701041895778,1459.407379060827,669.5372485893199,32.26380136607321,297.4036288233287,101584.93326799994,19.831977612624883,0.07464846868873296,295.2732766745553,0.27701950552982685,-2.0517993177456395,-1.477991388897549,0.3436598402002353,0.0011061191049656248,0.008375580149597817
2013-01-10,3.2603342637080326,2.3294665006807413,1409.085659623402,538.9436039449361,23.413364104122838,293.51667727565336,100683.12225598916,19.017637880371453,0.10898520486908093,291.18302393689095,0.2751180969576683,1.4879685579843223,1.136675767318435,0.45457496567161515,0.0009741845148644834,0.009477697655197527
2013-01-11,2.098549316000229,1.486624364550906,650.3555517033055,256.8927454912283,38.27293875119464,295.0733353294019,100225.51287521799,18.224292154997183,0.07864827124629487,287.07967368248035,0.1750222882108464,-1.9340347353623881,1.6489280417956946,0.31184063252125727,0.0030704718490242528,0.010078683027790108
2013-01-12,4.659414490214052,2.987482314859382,1027.365738076716,336.1130207599586,24.72213943925421,295.9297807270454,100399.09523121791,15.724413272955687,0.11401683533586551,293.4789715117744,0.3819155637645058,0.14341285506744628,-1.3556220229419749,0.5149006901694428,0.0005030218930853436,0.009153013805837624
2013-01-13,3.4024526530577797,2.5993480188727407,1047.8879411841187,322.49722041703143,34.143554463031464,292.7059706772015,101207.97867502208,19.9230083186168,0.10680410588522694,287.28004160436365,0.30921483046916876,0.7862233630874723,1.2837662545367385,0.5108770831569258,0.0003079632700512906,0.008345584820784045
2013-01-14,6.103649809468049,4.118524408715814,1335.05083032325,454.1937925859278,33.66858972059305,292.35856600044275,101284.29651782743,14.948312271652314,0.13279582488797853,286.0009194349746,0.5293768417829658,2.4900587794773084,-0.3255415574507714,0.7056186582693991,0.0009082977093666263,0.007619154238598546
2013-01-15,4.200173052362633,2.5187112558492744,1624.357599359993,486.7177622290883,33.47358595095583,295.05380213317085,100439.7327977796,16.343768080241404,0.06523108229571192,291.0047896695052,0.34296512332003837,3.9770729844529145,3.022100229810205,0.5928551439408349,6.5459882271751345e-06,0.007865065206777665
