date,albedo_wsb,station
2013-01-01,0.23780232778689622,dammam
2013-01-02,0.2436579111715062,dammam
2013-01-03,0.23349315031554896,dammam
2013-01-04,0.22225007294006863,dammam
2013-01-05,0.23199551521771564,dammam
2013-01-06,0.24867617821256757,dammam
2013-01-07,0.25908687229205946,dammam
2013-01-08,0.2652513607327466,dammam
2013-01-09,0.24834171562483856,dammam
2013-01-10,0.2461314028547219,dammam
2013-01-11,0.24369118515424573,dammam
2013-01-12,0.2644357876637649,dammam
2013-01-13,0.2598209778373942,dammam
2013-01-14,0.23684697164809781,dammam
2013-01-15,0.23941165416763396,dammam
2013-01-16,0.24286330950752422,dammam
2013-01-17,0.24585204613569792,dammam
2013-01-18,0.251135190796281,dammam
2013-01-19,0.24189981488629872,dammam
2013-01-20,0.24747110842413136,dammam
2013-01-21,0.23322643068077112,dammam
2013-01-22,0.269699404841636,dammam
2013-01-23,0.24633245794537897,dammam
2013-01-24,0.2513483938468925,dammam
2013-01-25,0.25381462741807126,dammam
2013-01-26,0.2576851530638899,dammam
2013-01-27,0.24587014182412228,dammam
2013-01-28,0.2470418961186093,dammam
2013-01-29,0.23431784913473055,dammam
2013-01-30,0.2641533950616726,dammam
2013-01-31,0.2612494202999538,dammam
2013-02-01,0.2500716043187229,dammam
2013-02-02,0.23768783983898206,dammam
2013-02-03,0.24502791186421213,dammam
2013-02-04,0.24624046067216943,dammam
2013-02-05,0.24185072636259394,dammam
2013-02-06,0.24826773006552774,dammam
2013-02-07,0.24559488729531176,dammam
2013-02-08,0.24683221364765737,dammam
2013-02-09,0.22419821152883165,dammam
2013-02-10,0.22934725890760446,dammam
2013-02-11,0.22945751903792674,dammam
2013-02-12,0.2458423572472513,dammam
2013-02-13,0.24031301698893107,dammam
2013-02-14,0.23801162045250335,dammam
2013-02-15,0.22539156293103135,dammam
2013-02-16,0.2439309082688174,dammam
2013-02-17,0.23355573523223375,dammam
2013-02-18,0.25161554905949357,dammam
2013-02-19,0.26643960832913943,dammam
2013-02-20,0.27058293788501103,dammam
2013-02-21,0.25787596783119787,dammam
2013-02-22,0.26362211540111824,dammam
2013-02-23,0.24974528294396117,dammam
2013-02-24,0.2584392722520081,dammam
2013-02-25,0.26289953041942776,dammam
2013-02-26,0.2597487732651863,dammam
2013-02-27,0.24315282068589691,dammam
2013-02-28,0.24928616192322547,dammam
2013-03-01,0.2559642325940757,dammam
2013-03-02,0.2711141445721207,dammam
2013-03-03,0.2863585426712414,dammam
2013-03-04,0.26050454107169596,dammam
2013-03-05,0.2586248557731879,dammam
2013-03-06,0.24128999542151564,dammam
2013-03-07,0.2724411503364069,dammam
2013-03-08,0.26504395477814024,dammam
2013-03-09,0.2645257870917155,dammam
2013-03-10,0.26405637220435396,dammam
2013-03-11,0.26539268470101207,dammam
2013-03-12,0.25293145727743144,dammam
2013-03-13,0.2582169743209478,dammam
2013-03-14,0.26440258811061557,dammam
2013-03-15,0.25120377412399253,dammam
2013-03-16,0.262164465957816,dammam
2013-03-17,0.25702056025160697,dammam
2013-03-18,0.271009698766296,dammam
2013-03-19,0.26005445562870055,dammam
2013-03-20,0.24249669942410912,dammam
2013-03-21,0.25091746614037186,dammam
2013-03-22,0.2691525104933623,dammam
2013-03-23,0.2886369308066647,dammam
2013-03-24,0.2798915616044939,dammam
2013-03-25,0.2710894986670639,dammam
2013-03-26,0.27018719121336043,dammam
2013-03-27,0.2672203676539467,dammam
2013-03-28,0.25739435392323334,dammam
2013-03-29,0.28172411625994437,dammam
2013-03-30,0.27365845978075704,dammam
2013-03-31,0.27708968807907924,dammam
2013-04-01,0.271866246606197,dammam
2013-04-02,0.2637477128933847,dammam
2013-04-03,0.2528381204225213,dammam
2013-04-04,0.25914351491072096,dammam
2013-04-05,0.298372094745063,dammam
2013-04-06,0.2916683324249405,dammam
2013-04-07,0.2882037800632804,dammam
2013-04-08,0.29199965611676426,dammam
2013-04-09,0.27712584178693717,dammam
2013-04-10,0.27769775231116584,dammam
2013-04-11,0.284573989415918,dammam
2013-04-12,0.27937793794202004,dammam
2013-04-13,0.2861638062064325,dammam
2013-04-14,0.2868736148720342,dammam
2013-04-15,0.30119915463249913,dammam
2013-04-16,0.30566467275670706,dammam
2013-04-17,0.284944660155777,dammam
2013-04-18,0.2817401280207792,dammam
2013-04-19,0.27710659895053413,dammam
2013-04-20,0.2747456887675226,dammam
2013-04-21,0.29466049357480134,dammam
2013-04-22,0.29387589694235283,dammam
2013-04-23,0.3018069999320487,dammam
2013-04-24,0.26980029466159805,dammam
2013-04-25,0.26966834303602816,dammam
2013-04-26,0.2878644313200338,dammam
2013-04-27,0.2999688108791784,dammam
2013-04-28,0.29504764563082636,dammam
2013-04-29,0.28771383910393084,dammam
2013-04-30,0.297790247657912,dammam
2013-05-01,0.3043201511948678,dammam
2013-05-02,0.29811453706937674,dammam
2013-05-03,0.3041746793302147,dammam
2013-05-04,0.3215413634577503,dammam
2013-05-05,0.30773921314519737,dammam
2013-05-06,0.31521134605546525,dammam
2013-05-07,0.29170601063412005,dammam
2013-05-08,0.28167177970802904,dammam
2013-05-09,0.31582232960129986,dammam
