date,ndvi,nddi,station
2013-01-01,0.1268049199383184,-0.16012628817894603,qassim
2013-01-09,0.05041317014189749,0.03602816837632451,qassim
2013-01-17,0.02,-0.160327790475291,qassim
2013-01-25,0.11832572640292985,-0.06916124011030467,qassim
2013-02-02,0.19326772246796362,-0.10347767378415329,qassim
2013-02-10,0.09667231224990096,-0.27975567280893565,qassim
2013-02-18,0.15157228043024953,-0.1455086649140859,qassim
2013-02-26,0.19814925871709502,-0.22438208631247847,qassim
2013-03-06,0.15542133983218395,-0.010829668886400953,qassim
2013-03-14,0.06859815985611231,-0.05217518965606191,qassim
2013-03-22,0.051532756227795434,0.27191714555760516,qassim
2013-03-30,0.060755120482420336,0.07907834217343195,qassim
2013-04-07,0.02889978975090047,0.28408457829743383,qassim
2013-04-15,0.08536397338011009,0.19951861637979307,qassim
2013-04-23,0.030894046611768942,0.20764514948431417,qassim
2013-05-01,0.0640895999160183,0.20933055407755885,qassim
2013-05-09,0.2126924816533781,-0.14773746029734672,qassim
2013-05-17,0.10878022037956896,-0.20265845076283687,qassim
2013-05-25,0.15850525957159878,0.03862284342415111,qassim
2013-06-02,0.09708315220734494,0.012456808955849566,qassim
2013-06-10,0.11546053636318143,-0.15284195639108378,qassim
2013-06-18,0.14640132458348076,0.0689425975816418,qassim
2013-06-26,0.09936499389708825,0.2095791406262057,qassim
2013-07-04,0.08658816584916317,0.19263714107700908,qassim
2013-07-12,0.10751446220802326,0.11314071148667122,qassim
2013-07-20,0.1103626611142918,0.227310793374365,qassim
2013-07-28,0.15000374901553482,-0.010780921762925083,qassim
2013-08-05,0.030442529568053697,-0.16145586979251192,qassim
2013-08-13,0.09676454024254572,0.2317337774159131,qassim
2013-08-21,0.021418270865412963,0.12306216836641119,qassim
2013-08-29,0.10574930321723518,0.10731956078779344,qassim
2013-09-06,0.11023571040681941,-0.02107934538839091,qassim
2013-09-14,0.10188304481108894,-0.12598671959938496,qassim
2013-09-22,0.14836520626598249,-0.15484605447323446,qassim
2013-09-30,0.07283393938401563,-0.07326867804268371,qassim
2013-10-08,0.1170842093021908,0.030645178663092118,qassim
2013-10-16,0.08035728472930753,-0.0280183783033814,qassim
