date,ws_max,ws_mean,blh_mean,blh_min,rh_mean,t2m_mean,sp_mean,tcwv_mean,sm_mean,soilt_mean,ustar_max,wind_n_mean,wind_e_mean,northerly_frac,precip_sum,precip_7d
2013-01-01,1.7679981486218106,0.9842656935746871,834.2115422479314,329.2883569210297,32.126307922857045,301.13971316067307,101292.97558118674,20.85270457477021,0.09340719707041675,298.5578185093318,0.15492752118961603,-0.3592438649148802,0.5516681891618432,0.4656889469274384,0.000128987841526907,0.0
2013-01-02,5.616007850453278,3.5243702772774372,1261.2055783062374,394.00869346487997,25.0994148008015,299.53747427106225,100932.79454485762,19.270971007193303,0.14216804182864767,292.67527950703624,0.45442768468780165,1.5421399565004792,-0.8527470622234284,0.7252139822940569,0.0012545105496800484,0.000128987841526907
2013-01-03,5.938596830914834,3.380751737973332,1618.3558295474131,451.18521999076995,8.604765877416312,296.76687017779903,100571.3111242029,28.671918172129253,0.12315919530118899,293.2670625281514,0.5100200786521648,2.7343848168614517,0.7038079271354802,0.6127328906773309,0.0007651902984504451,0.0013834983912069554
2013-01-04,3.3694387061234674,1.9960502863393748,964.9545603137672,408.887711192856,22.918107986040468,294.1087302420747,100173.77879543717,19.736918328162503,0.08058570011538907,291.17883595662056,0.28089252912580365,2.0789254305959255,-0.7217987576716979,0.5445572747263323,0.0006293754335068702,0.002148688689657401
2013-01-05,6.917188458740491,3.807943734431402,1409.6387496205732,386.96051853475035,35.92563859061349,294.55249778077797,100709.59046790346,27.660636489349436,0.12311013126254242,288.0372620886962,0.5648797691359458,0.4028803169040197,0.6220460133391312,0.6215004964228665,0.001910220645108395,0.0027780641231642707
2013-01-06,5.052830163069759,3.926549750328051,1145.9340037166548,531.2581031192681,22.207763308620933,296.6306142069419,100434.92037905188,14.194701543997828,0.12588653033226033,290.55750602373547,0.4097621685411861,2.0488808018383717,0.6278793268817959,0.5715916207434671,0.0004988986530741661,0.004688284768272666
2013-01-07,0.5,0.3206143019520025,830.7640768515076,331.52320096296035,38.00228867687793,297.30841065068324,100493.52176249164,16.613677486605056,0.08531872172192273,291.2859851596582,0.04172621098694751,0.2612036710474571,0.926144786969444,0.41514118531310973,0.00021560920541027035,0.005187183421346832
2013-01-08,0.5,0.3469018348292314,1133.5804008901737,475.1854626418787,23.55741531156453,293.19044204260797,100888.60551669238,15.260313991837151,0.11737103441990093,287.145349782298,0.048997182482144214,2.787928686751181,0.33472027541534577,0.6567314963372723,0.0004049949311265834,0.005402792626757103
2013-01-09,0.5,0.30043106395898295,763.3511876296984,210.4712479769156,37.94485124911197,294.79707778327514,101407.49190167549,20.255525641430843,0.11458787775275855,288.6321815931839,0.05411638117579738,2.3720179010745466,-0.5498710309893248,0.7496632757787287,2.371503493251586e-05,0.0056787997163567795
2013-01-10,0.5,0.28229015460963347,1064.4167979105614,521.9000023575422,47.31873123623044,295.3193726517092,100351.0391039489,13.053973163287228,0.08454020516025396,288.22434140160266,0.04734121924981737,2.918260495789727,-3.153594309851427,0.6196198259373634,0.0013738555511294624,0.004448004201609247
2013-01-11,4.347199146425135,2.777989359212511,1150.7918241595937,490.2593908756971,28.811395428395816,291.78194179693224,101302.79661193464,28.57254887042545,0.11712298590945366,284.07853364321284,0.37537289058213497,3.652499171725444,-0.9812598999786034,0.686815464254298,3.996060914886849e-05,0.005056669454288263
2013-01-12,5.961783035820881,4.1635789487694,1486.7375540624523,653.8960052146075,23.258153535093236,293.0538909865966,100366.83159279055,12.544189010479167,0.10524841130519604,288.9055417732156,0.5004814352797945,4.429432541952637,-0.6317815316671789,0.8297868355112821,0.0006161165481422226,0.004467254629930262
2013-01-13,3.2136530604591775,2.014117307560692,1416.1336243147457,354.83226985979627,18.97715304490902,297.00897716199177,100360.26915927863,10.736964658569857,0.10385265906176278,294.74081736029285,0.2674941780998214,1.6634029238743104,0.052940716287833034,0.5919066909182233,0.0008439494069555066,0.003173150532964089
2013-01-14,4.423579409041294,3.0354591538497755,1598.4302189620114,772.4192352192988,20.13748700160197,296.27986993333417,100892.84364397847,15.664413512260527,0.10457548624083358,290.7293444807818,0.3626999898055728,2.7494408058414974,-1.4526016902399885,0.7033031511374609,0.00013151233732863594,0.0035182012868454297
2013-01-15,6.696759030050041,4.0512179899965055,1707.1006507852405,671.473533096469,12.466574228145943,293.7497995075419,99898.131081867,16.46295335880452,0.10618025843295882,289.8162221778946,0.573868850544931,0.4418507823183966,1.5396932881660275,0.5059863457159008,0.00374494064814529,0.0034341044187637952
2013-01-16,1.3022522021538188,0.9339611853938008,1287.0097001531715,625.178374373229,13.147929537004865,296.76843381049065,100208.8229476502,20.62787085736719,0.06034671873650313,293.4155320797777,0.11889488859266822,0.2211485410863404,-0.15469963928291236,0.4770577879095871,5.373736943780865e-05,0.006774050135782502
2013-01-17,4.109390767188159,2.5917665768998286,1799.684872739194,802.016203892725,20.743339916513534,290.1849607645951,99580.33260287238,19.172346221485764,0.12476780963107761,284.51186140813115,0.34462753151344794,1.700541240237459,3.572743794330249,0.7683974936754365,0.0006749829509017737,0.006804072470287794
2013-01-18,3.221759437280999,1.964003960039626,1079.645373940762,414.8685619662315,25.997241552405974,293.1213249070475,100980.40572802561,15.915374234294118,0.11161764069235423,289.7990288557964,0.25857275658773066,1.1337244979853252,-0.5848518105903169,0.6146214326719406,5.798038441344687e-05,0.006105199870060106
2013-01-19,1.9323994100225894,1.2641920395568804,854.6943990286054,246.65729363400385,19.02061008612983,294.22625528347646,99830.95914271068,14.83152543203896,0.1172583417038296,290.90764076156574,0.15600199088728706,-0.13872686824194108,1.5998661876620595,0.4538273881784728,0.0004354566434724641,0.006123219645324684
2013-01-20,4.7147649392750814,3.5817866527569837,1110.527332433734,496.09877458541155,35.324834813935325,292.65432792545056,100611.07933838677,17.81113493363893,0.1014163105818932,287.04782405194067,0.38291549940439096,0.5040345714816765,5.052696334366307,0.46774222611156546,0.000710375816139912,0.0059425597406549254
2013-01-21,4.2161615597973965,2.4630133053066428,1301.7865515301362,634.7568510426674,16.437198229430784,288.5460475782251,100443.31147827981,17.944189680011704,0.10472142591734296,285.9579536915001,0.34352677165561124,2.0809347971421435,0.41488692167928687,0.8371678853464245,0.0003284053437032085,0.005808986149839331
2013-01-22,5.061272508762459,3.835584636343713,1757.0253845120512,620.1973405602623,20.909009932822244,295.38740006413735,99976.29016575398,19.65381106068699,0.11058234258053799,292.36740086282776,0.42029192768304646,3.535230189120785,-1.6294370817055412,0.7138363839269076,0.0002915356098032127,0.006005879156213903
2013-01-23,0.5,0.3378831601178901,707.4599100017442,249.6076288243254,23.574581011750265,291.8919514524456,101120.54262888007,16.69541060435137,0.12690765134497778,285.2903813776632,0.06078291818702681,0.0293621896470333,-1.503789075167303,0.521829721844953,0.0014341644297352586,0.0025524741178718268
2013-01-24,0.5,0.38394879538932275,538.7090476804908,224.22316904373224,41.3651209124319,289.3500384085089,99575.82216657257,14.186445275977038,0.08319520964315906,283.113510066355,0.046570299797762275,-5.384878361133101,3.3100292811815275,0.18457429438843798,0.0007318521612951818,0.003932901178169276
2013-01-25,0.5,0.3470209740354103,164.66529882612582,61.00399835641744,36.30488123499527,293.91211727808025,100157.87958493226,19.45117513710811,0.0691032022960605,289.91597496691446,0.08615877340531458,-2.5675541828924153,0.620141986498334,0.21326728481773774,0.00021443859012306376,0.003989770388562685
2013-01-26,3.3009518755958194,2.4310598794091556,1051.6019735454036,281.6083855172415,23.128120903536757,291.0159981319385,99924.74716927817,24.00239242738195,0.11552518518804566,286.7520837765045,0.2883890282186026,-2.4162428578683786,0.3547952130745393,0.19000729661588056,5.143175064303864e-05,0.004146228594272302
2013-01-27,6.526123698662788,3.9824005811285312,1059.7103650996391,459.36029520525466,20.869422696921994,292.20567667434216,99539.67895800671,17.17878916383688,0.10084569719150024,286.4357857274989,0.525240543038243,-1.4054051367207476,0.7053465126649435,0.340578972202509,0.0017408015158840583,0.003762203701442876
2013-01-28,6.979515279630132,5.3673184581950535,1571.759802846975,616.7358724345727,20.226398585428676,289.0619554929218,100050.11028525188,18.302664778304937,0.10515028138596848,281.42590388701,0.5611571172145537,1.2691740254609392,0.6641541646194236,0.3764506432097146,0.0004802431908545324,0.0047926294011870225
2013-01-29,9.93582604074722,7.701635553224665,1994.0044848513726,557.4391095000401,2.230991122551951,293.9877367569247,100757.89546643528,16.114416748484487,0.13566146661623973,286.0392830176956,0.8043931301008512,1.6448239506396114,-0.18945390362076026,0.526937427906903,0.002019241271732758,0.004944467248338346
