date,ndvi,nddi,station
2013-01-01,0.0991547593297141,-0.10417879666317026,tabuk
2013-01-09,0.11833478420749256,0.1633740716595229,tabuk
2013-01-17,0.09262140896150228,-0.008101252744437043,tabuk
2013-01-25,0.08916347788412074,0.05370448002663329,tabuk
2013-02-02,0.08965868116508632,-0.14630193343613535,tabuk
2013-02-10,0.11358523254987703,-0.2411625932216398,tabuk
2013-02-18,0.08477615361114588,-0.23784914394211565,tabuk
2013-02-26,0.11553983604508605,0.14920900659645858,tabuk
2013-03-06,0.11471781265737477,-0.0773815754056765,tabuk
2013-03-14,0.08524146676254277,0.23497311048442115,tabuk
2013-03-22,0.10525429884445531,0.14094299066718602,tabuk
2013-03-30,0.09494659114635177,-0.14609981494198673,tabuk
2013-04-07,0.10882271446793157,-0.013869987961750985,tabuk
2013-04-15,0.087508925632516,0.057906088985568746,tabuk
2013-04-23,0.10525397156427672,-0.026830260582310944,tabuk
2013-05-01,0.08521279796536496,0.013045082689119053,tabuk
2013-05-09,0.1029027394747501,-0.1534283049950575,tabuk
2013-05-17,0.1034715846161041,-0.08740131136682261,tabuk
2013-05-25,0.10602462514106291,-0.3243171138826814,tabuk
2013-06-02,0.08088767317985843,-0.17658870043140085,tabuk
2013-06-10,0.10301770456137485,0.10752236854760812,tabuk
2013-06-18,0.09327486900142097,0.23726390567529104,tabuk
2013-06-26,0.08075683924594022,0.07288739213607222,tabuk
2013-07-04,0.11599526809319272,0.28600937384690395,tabuk
2013-07-12,0.11973814311642167,-0.03657894550894716,tabuk
2013-07-20,0.10381728153639316,-0.006703953504536397,tabuk
2013-07-28,0.10276944723728834,0.16498587815419347,tabuk
2013-08-05,0.1177974625028427,0.056500560410805825,tabuk
2013-08-13,0.09876406811214805,-0.20657149257218832,tabuk
2013-08-21,0.11223570009362996,-0.03226853582558394,tabuk
2013-08-29,0.08967616047953358,-0.1691018329292091,tabuk
2013-09-06,0.10636013222478964,-0.09557075568065447,tabuk
2013-09-14,0.09678230280360922,-0.12736304470430826,tabuk
2013-09-22,0.1085274524601386,-0.10587721159406696,tabuk
2013-09-30,0.08533223683213391,-0.07049425892309666,tabuk
2013-10-08,0.10860103717080852,-0.059960964329267966,tabuk
2013-10-16,0.11195083772267353,-0.08636705891330278,tabuk
2013-10-24,0.09535607123887554,0.10628739372170205,tabuk
2013-11-01,0.08079838620433547,-0.016649424528678514,tabuk
2013-11-09,0.106307662595193,0.2518251628790878,tabuk
2013-11-17,0.08133526879883439,-0.09784846294799013,tabuk
2013-11-25,0.08396465222273432,0.0194250973993447,tabuk
2013-12-03,0.08369780543213268,-0.2816627771305465,tabuk
2013-12-11,0.1043159894678731,-0.24183297555353062,tabuk
2013-12-19,0.11327972311709505,0.031883281845681885,tabuk
2013-12-27,0.11795648896572936,-0.08034377405825607,tabuk
2014-01-04,0.10557282975038396,-0.07954114477895861,tabuk
2014-01-12,0.1081777193344355,-0.08461268518888429,tabuk
2014-01-20,0.11755106262116606,0.2935697414786684,tabuk
2014-01-28,0.09671939306183602,-0.004235981073204456,tabuk
2014-02-05,0.10789986357300792,-0.08825457891432485,tabuk
2014-02-13,0.11802554693994319,0.23545847541145876,tabuk
2014-02-21,0.09168365217425438,0.14345454021724935,tabuk
2014-03-01,0.10051104194093495,0.11407120802741792,tabuk
2014-03-09,0.08499677569630518,-0.019584918683849414,tabuk
2014-03-17,0.09050210561225257,-0.10536641798824324,tabuk
2014-03-25,0.0967757726850391,0.09405913582341309,tabuk
2014-04-02,0.10873182135677914,0.14633487444386128,tabuk
2014-04-10,0.11179069754964147,-0.0361558189913414,tabuk
2014-04-18,0.10506626278488737,0.14270482724501715,tabuk
2014-04-26,0.09863877466170971,-0.15429500020238027,tabuk
2014-05-04,0.09461766596777342,-0.06805956797451726,tabuk
2014-05-12,0.11121192823978489,0.09975354590925926,tabuk
2014-05-20,0.11004150080279242,0.0346847126275731,tabuk
2014-05-28,0.08968226352149206,0.21392866762856255,tabuk
2014-06-05,0.08595206175189891,0.09613393345537026,tabuk
2014-06-13,0.08472653478658262,0.1647021254016125,tabuk
2014-06-21,0.08123711965327249,0.09153240273014183,tabuk
2014-06-29,0.11374708962150035,-0.1860024520220978,tabuk
2014-07-07,0.09043992831540906,-0.10634596541397548,tabuk
2014-07-15,0.10905539453299672,0.00489827938874178,tabuk
2014-07-23,0.08881132720330491,0.11382843991407364,tabuk
2014-07-31,0.08695414710625611,0.000610136190688601,tabuk
2014-08-08,0.11934924262931815,-0.06321425553603673,tabuk
2014-08-16,0.1136168657765169,0.009324070361592052,tabuk
2014-08-24,0.1050946519216067,-0.08150184067545098,tabuk
2014-09-01,0.09560165562792221,-0.0739201159676516,tabuk
2014-09-09,0.08736815641376877,0.1892178883421759,tabuk
2014-09-17,0.11987273687990943,-0.04355426088040997,tabuk
2014-09-25,0.0922945864121194,-0.04826117725210651,tabuk
2014-10-03,0.114693632328555,-0.02885978128009164,tabuk
2014-10-11,0.08871467629926946,-0.16725056211948497,tabuk
2014-10-19,0.08201827745339074,0.06679547555064351,tabuk
2014-10-27,0.1082722615250981,-0.26828824748951924,tabuk
2014-11-04,0.08306833554854647,-0.15065086869147776,tabuk
2014-11-12,0.11452090517425886,-0.0491957992835089,tabuk
2014-11-20,0.09237078892318693,0.12673937168511118,tabuk
2014-11-28,0.1169873381396409,0.08534821249641249,tabuk
2014-12-06,0.08413412656194019,-0.03146032728342912,tabuk
2014-12-14,0.09813770359007017,0.03134120122701074,tabuk
2014-12-22,0.08937582395070863,-0.07969049858715681,tabuk
2014-12-30,0.10279857156227293,-0.11909489247317909,tabuk
2015-01-07,0.11028205851668682,-0.06690220087894444,tabuk
2015-01-15,0.11287988784246249,-0.16901177480765395,tabuk
2015-01-23,0.08121580275640689,0.05082769941549513,tabuk
2015-01-31,0.10097510185200877,-0.09219536137509757,tabuk
2015-02-08,0.10094251502248405,0.016916112825021742,tabuk
2015-02-16,0.10089982100018359,-0.10668047988575621,tabuk
2015-02-24,0.11755507694941186,-0.032727047556332725,tabuk
2015-03-04,0.10874627035408277,-0.13326040750783244,tabuk
2015-03-12,0.10927118835347276,0.2798406784606731,tabuk
2015-03-20,0.11735712414446928,0.007086572636906999,tabuk
2015-03-28,0.10999726484900425,0.05974314207737384,tabuk
2015-04-05,0.11685429788599747,-0.2544871464466531,tabuk
2015-04-13,0.11614914088766927,0.10580507613910374,tabuk
2015-04-21,0.11392425087121259,-0.2415714925113563,tabuk
2015-04-29,0.10388821282182173,-0.11187320676276813,tabuk
2015-05-07,0.08011296529347273,0.07930902346004952,tabuk
2015-05-15,0.11388824529514055,0.09027701280199636,tabuk
2015-05-23,0.09082793608096681,0.00850225656707411,tabuk
2015-05-31,0.10729710421877253,-0.10134886007797156,tabuk
2015-06-08,0.11784680190202979,-0.1813221949779517,tabuk
2015-06-16,0.09619401297608439,-0.12894443800113603,tabuk
2015-06-24,0.10086857505429915,0.06632471626110713,tabuk
2015-07-02,0.09132649935744085,0.2429317445349044,tabuk
2015-07-10,0.09941146645589094,-0.19310117725602075,tabuk
2015-07-18,0.08605750968917095,-0.1967111170022025,tabuk
2015-07-26,0.11490099276066229,0.12815855902077333,tabuk
2015-08-03,0.09869546083268699,0.16928104146042583,tabuk
2015-08-11,0.09497472389905337,0.2789823901434888,tabuk
2015-08-19,0.08962084338997747,0.10119648165480892,tabuk
2015-08-27,0.08473894853379306,-0.13620833337188196,tabuk
2015-09-04,0.10238234907007923,0.22903874079124664,tabuk
2015-09-12,0.10398570965230987,0.21377130684693274,tabuk
2015-09-20,0.08878762884056457,0.26205545849543205,tabuk
2015-09-28,0.10496706280212124,0.13440837999991195,tabuk
2015-10-06,0.08451280578994602,-0.08553685106518999,tabuk
2015-10-14,0.09665065849285023,-0.07550024886607035,tabuk
2015-10-22,0.10842054702682467,-0.07314467266010195,tabuk
2015-10-30,0.10970788312362727,-0.24631744205418032,tabuk
2015-11-07,0.09576335792306509,0.055006382227436354,tabuk
2015-11-15,0.10745362226887978,-0.09207128735028255,tabuk
2015-11-23,0.10812915427340317,0.11742541173207706,tabuk
2015-12-01,0.11354328881153272,0.039871830555245374,tabuk
2015-12-09,0.1005429620540968,-0.06435653453006547,tabuk
2015-12-17,0.10494485011828761,-0.16617914924650107,tabuk
2015-12-25,0.08486961132889893,0.01176763986716807,tabuk
2016-01-02,0.08800999540361128,-0.0730533101850043,tabuk
2016-01-10,0.08399837862040452,-0.21808392746229294,tabuk
2016-01-18,0.09224575581074344,0.07887510772065993,tabuk
2016-01-26,0.10419622410042227,0.05545384425936843,tabuk
2016-02-03,0.08336083524439968,0.10852703163722101,tabuk
2016-02-11,0.08656843226811083,-0.12985166754206523,tabuk
2016-02-19,0.11631821775949967,-0.16784498526643032,tabuk
2016-02-27,0.09836830667981643,-0.0478939478207529,tabuk
2016-03-06,0.1017301815568339,-0.2444431668407453,tabuk
2016-03-14,0.09253867202078035,0.11484149376057957,tabuk
2016-03-22,0.08214180896069011,0.23539626919705386,tabuk
2016-03-30,0.10466545795471774,0.24918021428321935,tabuk
2016-04-07,0.10834791666216174,0.19189069861507613,tabuk
2016-04-15,0.08808156541722248,-0.100729244927883,tabuk
2016-04-23,0.0959668809793255,0.16415539341334856,tabuk
2016-05-01,0.10136269215020288,0.29956208852402594,tabuk
2016-05-09,0.08235801274900609,-0.09929894412197598,tabuk
2016-05-17,0.11439374963314368,-0.09551408403473881,tabuk
2016-05-25,0.0978575855810882,0.03268895875620273,tabuk
2016-06-02,0.0836862877636341,-0.1053753864716747,tabuk
2016-06-10,0.08411541543093293,0.13948632264372057,tabuk
2016-06-18,0.09964018086781967,0.1619735816698349,tabuk
2016-06-26,0.11519083260245536,-0.0302448744841649,tabuk
2016-07-04,0.10851799841324801,0.215679777133786,tabuk
2016-07-12,0.08321009619264046,-0.04108375270328203,tabuk
2016-07-20,0.1144982750936727,0.1672731558791442,tabuk
2016-07-28,0.10418594849408046,0.10645110775128482,tabuk
2016-08-05,0.1051483449064559,-0.14312864882105258,tabuk
2016-08-13,0.08374933094428938,0.2650253493725786,tabuk
2016-08-21,0.08483997682446587,-0.02866066146796204,tabuk
2016-08-29,0.11254719687161668,-0.17846217458552,tabuk
2016-09-06,0.0839773207913674,0.22595499488921478,tabuk
2016-09-14,0.10016382197150078,-0.06699038422159702,tabuk
2016-09-22,0.10878469591840262,0.19903822553583506,tabuk
2016-09-30,0.09514317237660971,0.07644591346218206,tabuk
2016-10-08,0.11311501257477818,-0.10902277528520435,tabuk
2016-10-16,0.1185470699941982,-0.17390984642969823,tabuk
2016-10-24,0.10100439436108125,0.05976771626329448,tabuk
2016-11-01,0.1037130526850059,-0.16851552011773047,tabuk
2016-11-09,0.09538551048266194,0.16582804194626755,tabuk
2016-11-17,0.10819951818142695,0.03668697545837088,tabuk
2016-11-25,0.09128496586966915,0.10091002216816013,tabuk
2016-12-03,0.09533471742943397,-0.08581947111438172,tabuk
2016-12-11,0.09141701404446219,-0.14658457994700105,tabuk
2016-12-19,0.09855813005686917,-0.034612341107800516,tabuk
2016-12-27,0.08701968321811003,-0.10712333438795665,tabuk
2017-01-04,0.08818528567656245,-0.1221148891276437,tabuk
2017-01-12,0.09753611243927889,-0.12214691373909572,tabuk
2017-01-20,0.09315658957142967,0.17279063957299312,tabuk
2017-01-28,0.11648633696934341,0.07454312327467257,tabuk
