date,ws_max,ws_mean,blh_mean,blh_min,rh_mean,t2m_mean,sp_mean,tcwv_mean,sm_mean,soilt_mean,ustar_max,wind_n_mean,wind_e_mean,northerly_frac,precip_sum,precip_7d
2013-01-01,2.6901709553526088,1.5723255567534997,1063.0445340505698,337.13235594265257,32.713068683034344,294.8817508225778,100471.25870389583,22.684817022805465,0.10165022522973881,287.08567545028666,0.22146272311131698,2.082315281235639,-1.0678929561480333,0.42934023455998366,0.001124131184803313,0.0
2013-01-02,5.039250166482341,3.721708222475241,1040.0263749338887,285.70152543084276,30.51856095470188,296.1401077969597,101063.17875193075,28.454891913993812,0.09192764258706877,292.6651571066081,0.4056730328484989,-0.8591944794474712,-0.9124055284368295,0.31910573901612016,0.002183621553650097,0.001124131184803313
2013-01-03,1.7361144155895545,1.1796502147066166,955.1752817476772,303.6189834038027,24.7277690161499,293.7261291402063,100953.69866172991,13.568177882325678,0.09098475001432962,288.8149031827198,0.14165373950039317,-3.131053536387234,-2.113353828157588,0.31338128014643735,2.5604913796458543e-05,0.00330775273845341
2013-01-04,2.9373657554223063,2.003326577804415,973.260878383723,379.6272975235853,25.37635918025394,294.6923992105236,100466.32982482515,16.60171129938872,0.0710794521878837,291.2310847827141,0.2413182568835241,-1.6427432453172486,2.108739612041411,0.3807910682671807,0.0004286248629118083,0.003333357652249868
2013-01-05,3.1671449107930383,2.2687209229431216,1258.8639340376203,399.57722411689315,16.67102251329709,295.9156086833161,100160.61563822467,22.47076337820016,0.09840508331949938,290.4449632103145,0.2582515290401966,0.26494505382147393,3.5465117508400295,0.431671442461806,0.0010107568699732825,0.0037619825151616764
2013-01-06,5.7364033017548515,4.327647187658968,1426.2069898542654,390.99675616829717,18.998259310465826,297.9081892491318,100289.94667902136,23.138167693117495,0.11003495595901548,294.7882496966173,0.46170383664295644,2.1414617481600486,2.640689011970835,0.47145038953778606,0.00020197382540556783,0.004772739385134959
2013-01-07,7.298709339868999,4.7075868282188456,1448.6372079933876,383.05165628590595,26.232214344633846,296.6048532148084,100530.29602663181,16.825642376003703,0.1154626762252053,289.35853504361097,0.608892145413552,1.495449496408655,0.8501019221888327,0.6492184614139301,0.00017256743469717993,0.004974713210540527
2013-01-08,1.5009104237259039,0.9024250877576714,1037.8111401697922,397.2923681074168,27.034580050513533,298.1967401312618,100788.98358126482,21.229128583067993,0.10608323123779366,293.98782296377203,0.1515400232401395,2.7228914502509056,0.7926399082745117,0.5025614852548207,0.0010051799996158594,0.005147280645237707
2013-01-09,9.336602544038664,6.086081890866009,2465.0845176541056,830.7926085204713,2.0,295.9211783405224,101314.03913043131,12.783580511797506,0.1018440116500677,288.54096605540866,0.7515127234917042,2.2277036939231865,-0.9401037603216315,0.6125539696768875,0.0008404860964479117,0.005028329460050253
2013-01-10,12.281633731272965,7.503313332156544,2745.7836481682752,688.8659244222949,2.0,293.02454798685784,99896.73668282687,19.381661784953355,0.08692437165534629,289.07232187247615,0.9937054728593769,3.703261292212513,-1.5713269171306607,0.7088738230153924,0.0008096675530796145,0.003685194002848068
2013-01-11,8.957464497172113,5.884578763461737,2413.4966852802336,1108.6512667743548,10.114980609988578,294.3823950172326,100930.609646511,19.79285478304456,0.10015315914882401,290.17499349182754,0.733920747637502,4.014682727265354,-3.9935580918257845,0.8290652011675439,8.739773715363882e-05,0.004469256642131224
2013-01-12,6.872098535283708,4.932169650377997,2013.0641252159696,870.2042326355288,21.27179343977891,293.9970794466501,100102.54412212678,20.716702429355397,0.1122661650293737,291.5222447839447,0.5639246523453808,2.173517444203913,-1.998257699320598,0.6362771405232134,0.0006384059574233724,0.004128029516373054
2013-01-13,8.157678160745663,5.191147058085828,2070.2121596146767,531.1009234015381,9.396781955563174,296.48906586016346,100209.65421584704,27.413345453669336,0.09972844425353253,293.4671631579766,0.6693025013701082,3.474879147315955,-0.15863756384577,0.792778428132114,0.0007314996519620253,0.003755678603823144
