date,albedo_wsb,station
2013-01-01,0.2403249872563338,arar
2013-01-02,0.22934922121008083,arar
2013-01-03,0.23662516921505197,arar
2013-01-04,0.23604052067975617,arar
2013-01-05,0.26296964911649395,arar
2013-01-06,0.2553995727363174,arar
2013-01-07,0.24016942676878464,arar
2013-01-08,0.2531565993431118,arar
2013-01-09,0.24463670716171265,arar
2013-01-10,0.24581616246079455,arar
2013-01-11,0.24587180532791528,arar
2013-01-12,0.24776003293271237,arar
2013-01-13,0.24179844557947563,arar
2013-01-14,0.25270061973201974,arar
2013-01-15,0.2225766956702175,arar
2013-01-16,0.23148507395245094,arar
2013-01-17,0.23216296092418026,arar
2013-01-18,0.23092760490757347,arar
2013-01-19,0.2278522376836274,arar
2013-01-20,0.22876637456121066,arar
2013-01-21,0.2149795258500835,arar
2013-01-22,0.24253815811371487,arar
2013-01-23,0.24950682794218634,arar
2013-01-24,0.23934555099292334,arar
2013-01-25,0.2553929184087267,arar
2013-01-26,0.24944129759568745,arar
2013-01-27,0.2340338891674064,arar
2013-01-28,0.24516149231641568,arar
2013-01-29,0.2326987131137963,arar
2013-01-30,0.23460460137284858,arar
2013-01-31,0.22424583215247398,arar
2013-02-01,0.24394887690307154,arar
2013-02-02,0.24184815695177464,arar
2013-02-03,0.2558396695714614,arar
2013-02-04,0.26259334845442156,arar
2013-02-05,0.2676745545291682,arar
2013-02-06,0.2506368447405877,arar
2013-02-07,0.252224270833769,arar
2013-02-08,0.24233256052317947,arar
2013-02-09,0.24813834650657007,arar
2013-02-10,0.2672888038715753,arar
2013-02-11,0.23944090900316742,arar
2013-02-12,0.2527504691092702,arar
2013-02-13,0.2570398241851089,arar
2013-02-14,0.2643379937781679,arar
2013-02-15,0.2640729921195115,arar
2013-02-16,0.2564749143022959,arar
2013-02-17,0.2590509613142931,arar
2013-02-18,0.2539490687665052,arar
2013-02-19,0.25389647887924294,arar
2013-02-20,0.24331782901344706,arar
2013-02-21,0.23903103035680542,arar
2013-02-22,0.2446192221374945,arar
2013-02-23,0.24482126933823242,arar
2013-02-24,0.25366516206306144,arar
2013-02-25,0.2665021824215026,arar
2013-02-26,0.25101686266460255,arar
2013-02-27,0.24167701660041388,arar
2013-02-28,0.2674609156045974,arar
2013-03-01,0.2687927850856718,arar
2013-03-02,0.26759496504982533,arar
2013-03-03,0.2616683411219953,arar
2013-03-04,0.2546183733672096,arar
2013-03-05,0.24708813481119726,arar
2013-03-06,0.24525623592088505,arar
2013-03-07,0.25253095815093896,arar
2013-03-08,0.28048575798917935,arar
2013-03-09,0.27958223983314767,arar
2013-03-10,0.28640318223740363,arar
2013-03-11,0.29248471479698923,arar
2013-03-12,0.29191312572159944,arar
2013-03-13,0.2734868846288261,arar
2013-03-14,0.2674741443237669,arar
2013-03-15,0.26606429257065156,arar
2013-03-16,0.26209603080420657,arar
2013-03-17,0.2643768338136444,arar
2013-03-18,0.2770793085850501,arar
2013-03-19,0.2735058413627352,arar
2013-03-20,0.2773554227629817,arar
2013-03-21,0.2802803709981539,arar
2013-03-22,0.29083539128926394,arar
2013-03-23,0.28790563106293626,arar
2013-03-24,0.27632352514207714,arar
2013-03-25,0.28625669531177167,arar
2013-03-26,0.2790352297556049,arar
2013-03-27,0.2925783616742497,arar
2013-03-28,0.2842170863761622,arar
2013-03-29,0.2807261467097193,arar
2013-03-30,0.2763954186705444,arar
2013-03-31,0.2765620795892661,arar
2013-04-01,0.3061288459477319,arar
2013-04-02,0.27351418381196385,arar
2013-04-03,0.2853512622956809,arar
2013-04-04,0.2969189003576921,arar
2013-04-05,0.2999699164695114,arar
2013-04-06,0.29008078370251245,arar
2013-04-07,0.30138054421279137,arar
2013-04-08,0.300177054316869,arar
2013-04-09,0.30924577507478285,arar
2013-04-10,0.30838494291772167,arar
2013-04-11,0.30339132879263325,arar
2013-04-12,0.29907645505875946,arar
2013-04-13,0.29811951899392575,arar
2013-04-14,0.2921344921418832,arar
2013-04-15,0.29953964811395883,arar
2013-04-16,0.31753037783161325,arar
2013-04-17,0.2997895323454472,arar
2013-04-18,0.2985540262454034,arar
2013-04-19,0.3177558899927975,arar
2013-04-20,0.329291454506628,arar
2013-04-21,0.31090965070427795,arar
2013-04-22,0.30911940678375344,arar
2013-04-23,0.32479790453712337,arar
2013-04-24,0.321190101580999,arar
2013-04-25,0.3322582304691183,arar
2013-04-26,0.31100286527730026,arar
2013-04-27,0.31864993597898295,arar
2013-04-28,0.32414580751764,arar
2013-04-29,0.30782707729524494,arar
2013-04-30,0.3089312383392129,arar
2013-05-01,0.30097746572050016,arar
2013-05-02,0.3115629736233288,arar
2013-05-03,0.29644947045055736,arar
2013-05-04,0.30103335135171877,arar
2013-05-05,0.2883429179738767,arar
2013-05-06,0.316437926278378,arar
2013-05-07,0.29859375563449253,arar
2013-05-08,0.31608033867378527,arar
2013-05-09,0.3275509219312371,arar
2013-05-10,0.331956288893704,arar
2013-05-11,0.3207569986640089,arar
2013-05-12,0.3208268431397296,arar
2013-05-13,0.31998848328795176,arar
2013-05-14,0.3082581615481979,arar
2013-05-15,0.30746209885207687,arar
2013-05-16,0.3068831808836665,arar
2013-05-17,0.31025218352193673,arar
2013-05-18,0.3076829604868916,arar
2013-05-19,0.30031103756523625,arar
2013-05-20,0.28644046459124356,arar
2013-05-21,0.29737643854677576,arar
2013-05-22,0.3161501659579709,arar
2013-05-23,0.3077677293199829,arar
2013-05-24,0.31273123861517743,arar
2013-05-25,0.299957770524781,arar
2013-05-26,0.29751941220211636,arar
2013-05-27,0.3152725497658575,arar
2013-05-28,0.3259939740955952,arar
2013-05-29,0.32816776222809135,arar
2013-05-30,0.32126044695551376,arar
2013-05-31,0.32938914225787486,arar
2013-06-01,0.32066684433445974,arar
2013-06-02,0.31707323451068503,arar
2013-06-03,0.3283852377137021,arar
