date,ws_max,ws_mean,blh_mean,blh_min,rh_mean,t2m_mean,sp_mean,tcwv_mean,sm_mean,soilt_mean,ustar_max,precip_sum,precip_7d
2013-01-01,2.0552378418482777,1.3403344017622643,957.0068986524592,424.33855237004366,35.55577033716983,295.0899218062032,99968.56959959753,19.02614223632955,0.13384781840866875,289.7422657203785,0.17805927226677776,0.0030332182715143343,0.0
2013-01-02,2.152321056133182,1.4399328776314733,1053.6844893586351,476.1849138078039,16.602652911010665,299.7885973856863,100800.72325746244,25.495001865297922,0.1036156873428663,293.7486796328991,0.18567228138169753,0.00012779183388607465,0.0030332182715143343
2013-01-03,2.824858732801487,1.9695145153325728,1217.3447822147232,566.039034756495,18.063911471698866,295.0580381392821,100020.35854554488,15.40513444058299,0.10169272718519269,287.7708299295398,0.23262006612395975,0.0007571514763199281,0.003161010105400409
2013-01-04,4.8589291416424665,2.8142750917044768,1747.217591364604,624.6609705418236,16.858490199326226,293.61055525717444,99762.25518354322,14.99403766105859,0.1293101655844425,289.2775020111705,0.42292960299998256,0.000678632211940203,0.003918161581720337
2013-01-05,4.259020962834587,3.269837811116669,1494.735029247475,605.7617511111212,22.749505513998823,295.43145831713895,100579.10575172647,17.70989140337639,0.09108199991313573,290.52197078120497,0.3504192233596402,0.0004677271601441561,0.00459679379366054
2013-01-06,1.2466851165409647,0.760156697273011,1495.1637490493342,465.484018484811,35.21577273032897,296.1154459483076,100098.81142973591,25.91525023476525,0.09232213597402811,288.27157965873164,0.1196004134853221,0.00122392503216739,0.005064520953804696
2013-01-07,6.6352309858493985,4.297060318700528,2284.228736538012,609.9710466256544,13.56976432988942,292.7142256903588,100003.46063256383,12.120201485962056,0.1060242024615714,290.5891923453587,0.5516436814181201,0.0006119740143884701,0.006288445985972086
2013-01-08,4.579259135399534,3.5296431336830953,1576.8639456947317,619.4275076578359,20.573055864792135,296.3589101378135,100177.60279162158,22.069046929909724,0.13247124318837336,294.2696351918822,0.37231833043470736,0.0017247279418872935,0.006900420000360556
2013-01-09,3.191864079248056,2.1715512281841747,1048.7052289505707,422.5293731463795,15.064260075006572,293.5941784291971,101349.68119675944,15.947978019943108,0.10883193833200212,286.5489395753384,0.25653721764589454,4.313289720242327e-05,0.005591929670733515
2013-01-10,2.8782795680654387,1.6555454411638224,863.0679253870255,249.59631347786052,28.172568632463403,295.4033557767119,100576.94256500115,22.648362600425436,0.08421313402854819,288.20044071883206,0.23457391229194025,0.0006467332308285606,0.005507270734049864
2013-01-11,1.0633101031406893,0.6536969857028329,650.5576442971335,304.4375148830749,36.67832151488054,293.94859600766085,101415.19046650476,16.935318915594436,0.07171241230938719,290.07114137809225,0.09813453309990125,0.0004757585532394291,0.005396852488558496
2013-01-12,2.4401728604906427,1.7177633874404223,1251.0436461951783,562.0011121169191,20.622548939488418,297.2610124198236,100557.28842987193,17.28948973126199,0.0933040796894088,292.73950291167336,0.19933406244151294,0.00041658869186102807,0.005193978829857723
2013-01-13,1.8334164713516286,1.1225843156017834,1083.5285644719502,371.40450645555575,21.984752741031087,292.54641393114065,98678.80004895576,21.339811824363963,0.0832557005332881,288.4427728964657,0.15722359943524988,9.032221894759014e-05,0.005142840361574595
2013-01-14,0.731747793378926,0.4136726867931331,624.8352872387824,190.764426541842,33.01336605752101,289.65615714710026,99979.85594740597,17.570064809029027,0.09682224840914219,282.3942458825239,0.10760214491488292,0.0002941328492216661,0.004009237548354794
2013-01-15,1.899197424129627,1.3461636735088247,314.30458224655246,129.86863980246787,38.68766157856578,293.19665856506435,99627.71481419193,14.555452725869081,0.10910695870758963,287.459523664239,0.15235275184204902,0.0010135031196785772,0.003691396383187991
2013-01-16,0.5,0.34628692900096525,150.0,57.74738337028913,51.06976092922208,292.5408808237328,101019.73580431583,19.504558574186284,0.129046132013528,289.23021319108983,0.051570565037056766,0.0012779831658283024,0.0029801715609792745
2013-01-17,0.5,0.3204291864758037,806.7789995117456,296.96638967967493,36.30646282855036,294.835304581555,100265.66790244388,16.46202896937376,0.08394971058729256,289.1945383600903,0.043399343269283255,0.0019502397997708636,0.004215021829605153
2013-01-18,0.7103465979075796,0.4591417756862528,478.39590751322316,141.86950767729235,40.465392513299534,294.0383194608601,100478.8140070722,19.155525886573674,0.06949698545296061,289.517330520613,0.07281619196853442,0.00021482505784846308,0.005518528398547457
2013-01-19,0.5,0.33157366475513667,851.3707052316739,422.8902799789166,41.6064949235189,292.6704187877656,100753.82686591322,17.477159479240694,0.10283876681610557,285.22494722515677,0.043906180938100656,0.0003095511052576952,0.005257594903156491
2013-01-20,1.4967082330173755,1.0923444389664398,848.183907701134,232.3973568400807,30.856114102953157,293.63038565723684,100433.28869659972,18.363576741351846,0.07299353269221198,285.81883522874926,0.12443847034222745,0.0003184996459939926,0.005150557316553158
