date,albedo_wsb,station
2013-01-01,0.24302961162431633,qassim
2013-01-02,0.2275415220303743,qassim
2013-01-03,0.22792929525414216,qassim
2013-01-04,0.23184181273706747,qassim
2013-01-05,0.2505620686410743,qassim
2013-01-06,0.24502073166175461,qassim
2013-01-07,0.26485944993564403,qassim
2013-01-08,0.26534848689806617,qassim
2013-01-09,0.2507980560843873,qassim
2013-01-10,0.2352205430134248,qassim
2013-01-11,0.23750500227468224,qassim
2013-01-12,0.2501306080356613,qassim
2013-01-13,0.25902493597310355,qassim
2013-01-14,0.2745508790982085,qassim
2013-01-15,0.2793263264928064,qassim
2013-01-16,0.26554544036658273,qassim
2013-01-17,0.25706282314412676,qassim
2013-01-18,0.25776829995745965,qassim
2013-01-19,0.26867278433080677,qassim
2013-01-20,0.26223069996699827,qassim
2013-01-21,0.25014670210932094,qassim
2013-01-22,0.2409168182462156,qassim
2013-01-23,0.24085493019610796,qassim
2013-01-24,0.23048694587217192,qassim
2013-01-25,0.22734899137210132,qassim
2013-01-26,0.23368731171503268,qassim
2013-01-27,0.2493356731424121,qassim
2013-01-28,0.24095056603976617,qassim
2013-01-29,0.24989282745012711,qassim
2013-01-30,0.24342959464861844,qassim
2013-01-31,0.24168328681213289,qassim
2013-02-01,0.23293718962042032,qassim
2013-02-02,0.22546731482352877,qassim
2013-02-03,0.22959325370366418,qassim
2013-02-04,0.23501490057907504,qassim
2013-02-05,0.24302148043903132,qassim
2013-02-06,0.24877724258228592,qassim
2013-02-07,0.251119165600759,qassim
2013-02-08,0.2515491853071282,qassim
2013-02-09,0.2647790407831848,qassim
2013-02-10,0.256408267987109,qassim
2013-02-11,0.25556552274613525,qassim
2013-02-12,0.2547495850381135,qassim
2013-02-13,0.2422042760991084,qassim
2013-02-14,0.2365290281232957,qassim
2013-02-15,0.2611197938567651,qassim
2013-02-16,0.2645486773116901,qassim
2013-02-17,0.24528871253584258,qassim
2013-02-18,0.24199161096332736,qassim
2013-02-19,0.23953038233432214,qassim
2013-02-20,0.25160967136659973,qassim
2013-02-21,0.26612436498034703,qassim
2013-02-22,0.2495397670443158,qassim
2013-02-23,0.2501922749419073,qassim
2013-02-24,0.24081775607812406,qassim
2013-02-25,0.24324360179494411,qassim
2013-02-26,0.230464302922624,qassim
2013-02-27,0.26741961078116744,qassim
2013-02-28,0.2681308618764538,qassim
2013-03-01,0.24955792688302922,qassim
2013-03-02,0.261520722615225,qassim
2013-03-03,0.2617073611073738,qassim
2013-03-04,0.25920026891899645,qassim
2013-03-05,0.2588403863191393,qassim
2013-03-06,0.24647662127250103,qassim
2013-03-07,0.25762832993966833,qassim
2013-03-08,0.24193329449796316,qassim
2013-03-09,0.23905132538216095,qassim
2013-03-10,0.2681951549367787,qassim
2013-03-11,0.2758947918723325,qassim
2013-03-12,0.26755920822485596,qassim
2013-03-13,0.27359234889583256,qassim
2013-03-14,0.2794292534759252,qassim
2013-03-15,0.26770544280872055,qassim
2013-03-16,0.29580627163980305,qassim
2013-03-17,0.2795626407433198,qassim
2013-03-18,0.2560965245822835,qassim
2013-03-19,0.25440900457575233,qassim
2013-03-20,0.2598601949402799,qassim
2013-03-21,0.2761771994426573,qassim
2013-03-22,0.2979857354337401,qassim
2013-03-23,0.30681692630443913,qassim
2013-03-24,0.2807318001897872,qassim
2013-03-25,0.2994290115785859,qassim
2013-03-26,0.2790114258380416,qassim
2013-03-27,0.28410748024067606,qassim
2013-03-28,0.27569296269964233,qassim
2013-03-29,0.2683906077702162,qassim
2013-03-30,0.29226616669271954,qassim
2013-03-31,0.28576476523769795,qassim
2013-04-01,0.29359701062478827,qassim
2013-04-02,0.28797647322377473,qassim
2013-04-03,0.2901789401645761,qassim
2013-04-04,0.2865873700937882,qassim
2013-04-05,0.29522361282285103,qassim
